TEXT-ID	SUBCORPUS	PRS-ID	SEX	AGE	1LANG	DIALECT	EDUCATION	PERM-RESD	CHILD-RESD	UTTS	WORDS
Rog-Art-J-Gvecg-P500001	Artur-J	Artur-J-G3006	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	-	27	1257
Rog-Art-J-Gvecg-P500001	Artur-J	Artur-J-G3008	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	3	1145
Rog-Art-J-Gvecg-P500001	Artur-J	Artur-J-G3011	ženski	30 do 59 let	slovenščina	standardni jezik	-	-	-	9	1335
Rog-Art-J-Gvecg-P500001	Artur-J	Artur-J-G3001	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	-	4	1082
Rog-Art-J-Gvecg-P500001	Artur-J	Artur-J-G3003	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	4	1339
Rog-Art-J-Gvecg-P500001	Artur-J	Artur-J-G3012	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	-	5	871
Rog-Art-J-Gvecg-P500001	Artur-J	Artur-J-G3009	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	-	5	1153
Rog-Art-J-Gvecg-P500001	Artur-J	Artur-J-G3005	moški	-	slovenščina	standardni jezik	fakulteta ali več	-	-	5	711
Rog-Art-J-Gvecg-P500001	Artur-J	Artur-J-G3007	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	-	1	1459
Rog-Art-J-Gvecg-P500001	Artur-J	Artur-J-G3010	moški	-	slovenščina	standardni jezik	-	-	-	5	1224
Rog-Art-J-Gvecg-P500001	Artur-J	Artur-J-G3004	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	-	8	1276
Rog-Art-J-Gvecg-P500002	Artur-J	Artur-J-G3002	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	-	1	732
Rog-Art-J-Gvecg-P500013	Artur-J	Artur-J-G3018	ženski	-	slovenščina	standardni jezik	-	-	-	20	802
Rog-Art-J-Gvecg-P500013	Artur-J	Artur-J-G3013	ženski	-	slovenščina	standardni jezik	fakulteta ali več	-	-	1	250
Rog-Art-J-Gvecg-P500013	Artur-J	Artur-J-G3016	moški	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	-	posavska	19	2477
Rog-Art-J-Gvecg-P500013	Artur-J	Artur-J-G3017	moški	-	slovenščina	standardni jezik	fakulteta ali več	-	-	34	1816
Rog-Art-J-Gvecg-P500013	Artur-J	Artur-J-G3014	ženski	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	-	4	1181
Rog-Art-J-Gvecg-P500013	Artur-J	Artur-J-G3015	moški	-	slovenščina	pogovorni jezik	fakulteta ali več	-	-	7	1438
Rog-Art-J-Gvecg-P500013	Artur-J	Artur-J-G3042	ženski	-		-	-	-	-	1	128
Rog-Art-J-Gvecg-P500013	Artur-J	Artur-J-G3043	ženski	-		-	-	-	-	1	61
Rog-Art-J-Gvecg-P500013	Artur-J	Artur-J-G3044	moški	-		-	-	-	-	1	46
Rog-Art-J-Gvecg-P500013	Artur-J	Artur-J-G3045	ženski	-		-	-	-	-	1	56
Rog-Art-J-Gvecg-P500013	Artur-J	Artur-J-G3046	ženski	-		-	-	-	-	1	75
Rog-Art-J-Gvecg-P500014	Artur-J	Artur-J-G3018	ženski	-	slovenščina	standardni jezik	-	-	-	25	2061
Rog-Art-J-Gvecg-P500014	Artur-J	Artur-J-G3019	ženski	nad 60 let	slovenščina	standardni jezik	-	-	posavska	11	1171
Rog-Art-J-Gvecg-P500014	Artur-J	Artur-J-G3020	ženski	30 do 59 let	slovenščina	pogovorni jezik	-	-	osrednjeslovenska	8	2037
Rog-Art-J-Gvecg-P500014	Artur-J	Artur-J-G3021	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	obalno-kraška	5	1720
Rog-Art-J-Gvecg-P500015	Artur-J	Artur-J-G3018	ženski	-	slovenščina	standardni jezik	-	-	-	28	2115
Rog-Art-J-Gvecg-P500015	Artur-J	Artur-J-G3022	ženski	-	slovenščina	standardni jezik	-	-	-	9	635
Rog-Art-J-Gvecg-P500015	Artur-J	Artur-J-G3024	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	jugovzhodna Slovenija	11	2364
Rog-Art-J-Gvecg-P500015	Artur-J	Artur-J-G3023	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	osrednjeslovenska	6	843
Rog-Art-J-Gvecg-P500016	Artur-J	Artur-J-G3018	ženski	-	slovenščina	standardni jezik	-	-	-	15	1400
Rog-Art-J-Gvecg-P500016	Artur-J	Artur-J-G3025	ženski	30 do 59 let	slovenščina	standardni jezik	-	pomurska	-	7	1051
Rog-Art-J-Gvecg-P500020	Artur-J	Artur-J-G3041	moški	nad 60 let	slovenščina	pogovorni jezik	fakulteta ali več	-	osrednjeslovenska	7	1068
Rog-Art-J-Gvecg-P500020	Artur-J	Artur-J-G3035	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	3	1363
Rog-Art-J-Gvecg-P500020	Artur-J	Artur-J-G3039	moški	-	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	6	1916
Rog-Art-J-Gvecg-P500020	Artur-J	Artur-J-G3038	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	jugovzhodna Slovenija	11	2976
Rog-Art-J-Gvecg-P500020	Artur-J	Artur-J-G3040	moški	-	slovenščina	standardni jezik	višja ali visoka šola	-	podravska	4	626
Rog-Art-J-Gvecg-P500021	Artur-J	Artur-J-G3047	ženski	-		standardni jezik	fakulteta ali več	-	-	5	1933
Rog-Art-J-Gvecg-P500024	Artur-J	Artur-J-G3052	moški	-		standardni jezik	-	-	-	6	866
Rog-Art-J-Gvecg-P500024	Artur-J	Artur-J-G3051	moški	30 do 59 let		standardni jezik	-	-	-	1	775
Rog-Art-J-Gvecg-P500024	Artur-J	Artur-J-G3050	ženski	30 do 59 let	slovenščina	pogovorni jezik	-	-	zasavska	2	840
Rog-Art-J-Gvecg-P500025	Artur-J	Artur-J-G3053	ženski	-		standardni jezik	-	-	-	1	810
Rog-Art-J-Gvecg-P500025	Artur-J	Artur-J-G3054	moški	-		standardni jezik	-	-	-	13	1529
Rog-Art-J-Gvecg-P500026	Artur-J	Artur-J-G3057	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	posavska	21	1255
Rog-Art-J-Gvecg-P500026	Artur-J	Artur-J-G3055	ženski	-		standardni jezik	-	-	-	7	1480
Rog-Art-J-Gvecg-P500026	Artur-J	Artur-J-G3056	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	savinjska	13	2606
Rog-Art-J-Gvecg-P500027	Artur-J	Artur-J-G3057	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	posavska	30	1353
Rog-Art-J-Gvecg-P500027	Artur-J	Artur-J-G3060	moški	-		standardni jezik	-	-	-	15	3301
Rog-Art-J-Gvecg-P500027	Artur-J	Artur-J-G3058	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	7	2227
Rog-Art-J-Gvecg-P500027	Artur-J	Artur-J-G3059	moški	-		standardni jezik	-	-	-	14	2108
Rog-Art-J-Gvecg-P500028	Artur-J	Artur-J-G3061	moški	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	savinjska	4	1694
Rog-Art-J-Gvecg-P500028	Artur-J	Artur-J-G3063	moški	30 do 59 let	slovenščina	standardni jezik	-	-	goriška	8	2266
Rog-Art-J-Gvecg-P500028	Artur-J	Artur-J-G3062	moški	-		standardni jezik	-	-	-	6	3468
Rog-Art-J-Gvecg-P500029	Artur-J	Artur-J-G3064	moški	-		standardni jezik	-	-	-	1	4567
Rog-Art-J-Gvecg-P500030	Artur-J	Artur-J-G3065	moški	-		standardni jezik	-	-	-	3	2187
Rog-Art-J-Gvecg-P500032	Artur-J	Artur-J-G3067	moški	nad 60 let	slovenščina	standardni jezik	-	jugovzhodna Slovenija	-	1	1437
Rog-Art-J-Gvecg-P500034	Artur-J	Artur-J-G3069	ženski	-		standardni jezik	-	-	-	3	1309
Rog-Art-J-Gvecg-P500035	Artur-J	Artur-J-G3070	ženski	30 do 59 let		standardni jezik	-	-	-	9	1067
Rog-Art-J-Gvecg-P500036	Artur-J	Artur-J-G3027	moški	30 do 59 let	slovenščina	standardni jezik	-	osrednjeslovenska	-	21	1814
Rog-Art-J-Gvecg-P500036	Artur-J	Artur-J-G3072	ženski	-		standardni jezik	-	-	-	10	1084
Rog-Art-J-Gvecg-P500036	Artur-J	Artur-J-G3071	moški	-		standardni jezik	-	-	-	3	1197
Rog-Art-J-Gvecg-P500036	Artur-J	Artur-J-G3073	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	podravska	-	4	1086
Rog-Art-J-Gvecg-P500037	Artur-J	Artur-J-G3070	ženski	30 do 59 let		standardni jezik	-	-	-	1	1795
Rog-Art-J-Gvecg-P500039	Artur-J	Artur-J-G3078	ženski	30 do 59 let		standardni jezik	-	-	-	3	2286
Rog-Art-J-Gvecg-P500040	Artur-J	Artur-J-G3079	ženski	30 do 59 let	slovenščina	standardni jezik	-	-	-	4	2189
Rog-Art-J-Gvecg-P500041	Artur-J	Artur-J-G3080	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	gorenjska	-	3	846
Rog-Art-J-Gvecg-P500041	Artur-J	Artur-J-G3081	moški	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	4	2150
Rog-Art-J-Gvecg-P500042	Artur-J	Artur-J-G3083	ženski	-		standardni jezik	-	-	-	3	869
Rog-Art-J-Gvecg-P500042	Artur-J	Artur-J-G3082	ženski	30 do 59 let	srbščina	tujejezični vplivi	fakulteta ali več	-	-	2	1228
Rog-Art-J-Gvecg-P500043	Artur-J	Artur-J-G3084	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	7	1403
Rog-Art-J-Gvecg-P500045	Artur-J	Artur-J-G3088	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	podravska	4	1828
Rog-Art-J-Gvecg-P500045	Artur-J	Artur-J-G3087	moški	nad 60 let	slovenščina	standardni jezik	-	-	-	10	2079
Rog-Art-J-Gvecg-P500045	Artur-J	Artur-J-G3089	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	4	1265
Rog-Art-J-Gvecg-P500046	Artur-J	Artur-J-G3018	ženski	-	slovenščina	standardni jezik	-	-	-	18	1131
Rog-Art-J-Gvecg-P500046	Artur-J	Artur-J-G3090	moški	-		standardni jezik	-	-	-	7	1823
Rog-Art-J-Gvecg-P500046	Artur-J	Artur-J-G3091	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	osrednjeslovenska	-	6	668
Rog-Art-J-Gvecg-P500047	Artur-J	Artur-J-G3092	ženski	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	jugovzhodna Slovenija	-	11	2012
Rog-Art-J-Gvecg-P500047	Artur-J	Artur-J-G3093	ženski	30 do 59 let	slovenščina	pogovorni jezik	srednja šola	-	jugovzhodna Slovenija	11	1201
Rog-Art-J-Gvecg-P500047	Artur-J	Artur-J-G3094	ženski	30 do 59 let	slovenščina	pogovorni jezik	srednja šola	osrednjeslovenska	-	8	685
Rog-Art-J-Gvecg-P500047	Artur-J	Artur-J-G3095	ženski	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	podravska	11	1085
Rog-Art-J-Gvecg-P500048	Artur-J	Artur-J-G3098	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	podravska	-	5	1544
Rog-Art-J-Gvecg-P500048	Artur-J	Artur-J-G3097	ženski	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	3	948
Rog-Art-J-Gvecg-P500048	Artur-J	Artur-J-G3023	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	osrednjeslovenska	6	1498
Rog-Art-J-Gvecg-P500050	Artur-J	Artur-J-G3103	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	jugovzhodna Slovenija	3	775
Rog-Art-J-Gvecg-P500050	Artur-J	Artur-J-G3102	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	osrednjeslovenska	-	4	988
Rog-Art-J-Gvecg-P500051	Artur-J	Artur-J-G3016	moški	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	-	posavska	19	3871
Rog-Art-J-Gvecg-P500053	Artur-J	Artur-J-G3107	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	-	5	6122
Rog-Art-J-Gvecg-P500054	Artur-J	Artur-J-G3110	ženski	30 do 59 let	slovenščina	standardni jezik	-	-	osrednjeslovenska	4	2074
Rog-Art-J-Gvecg-P500054	Artur-J	Artur-J-G3109	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	primorsko-notranjska	3	1366
Rog-Art-J-Gvecg-P500054	Artur-J	Artur-J-G3108	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	4	1986
Rog-Art-J-Gvecg-P500055	Artur-J	Artur-J-G3111	moški	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	35	3856
Rog-Art-J-Gvecg-P500056	Artur-J	Artur-J-G3113	ženski	-		standardni jezik	-	-	-	8	2156
Rog-Art-J-Gvecg-P500056	Artur-J	Artur-J-G3112	ženski	nad 60 let		standardni jezik	-	-	-	4	1069
Rog-Art-J-Gvecg-P500056	Artur-J	Artur-J-G3114	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	5	1992
Rog-Art-J-Gvecg-P500057	Artur-J	Artur-J-G3105	ženski	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	osrednjeslovenska	8	1962
Rog-Art-J-Gvecg-P500058	Artur-J	Artur-J-G3115	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	savinjska	-	8	2984
Rog-Art-J-Gvecg-P500058	Artur-J	Artur-J-G3116	moški	-		pogovorni jezik	-	-	-	4	1457
Rog-Art-J-Gvecg-P500058	Artur-J	Artur-J-G3117	moški	nad 60 let	slovenščina	pogovorni jezik	višja ali visoka šola	pomurska	-	3	757
Rog-Art-J-Gvecg-P500059	Artur-J	Artur-J-G3121	ženski	-		standardni jezik	višja ali visoka šola	-	-	13	2209
Rog-Art-J-Gvecg-P500059	Artur-J	Artur-J-G3119	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	savinjska	13	3387
Rog-Art-J-Gvecg-P500059	Artur-J	Artur-J-G3120	ženski	-		-	višja ali visoka šola	-	podravska	13	1556
Rog-Art-J-Gvecg-P500059	Artur-J	Artur-J-G3118	ženski	30 do 59 let		-	višja ali visoka šola	-	savinjska	5	900
Rog-Art-J-Gvecg-P500060	Artur-J	Artur-J-G3123	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	-	obalno-kraška	62	1262
Rog-Art-J-Gvecg-P500060	Artur-J	Artur-J-G3122	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	62	2529
Rog-Art-J-Gvecg-P500061	Artur-J	Artur-J-G3125	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	savinjska	3	1301
Rog-Art-J-Gvecg-P500061	Artur-J	Artur-J-G3124	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	podravska	-	6	1017
Rog-Art-J-Gvecg-P500062	Artur-J	Artur-J-G3126	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	gorenjska	-	1	181
Rog-Art-J-Gvecg-P500062	Artur-J	Artur-J-G3131	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	17	1865
Rog-Art-J-Gvecg-P500062	Artur-J	Artur-J-G3130	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	zasavska	-	2	1422
Rog-Art-J-Gvecg-P500062	Artur-J	Artur-J-G3127	moški	18 do 34 let	slovenščina	standardni jezik	srednja šola	jugovzhodna Slovenija	-	2	921
Rog-Art-J-Gvecg-P500062	Artur-J	Artur-J-G3128	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	osrednjeslovenska	-	5	1829
Rog-Art-J-Gvecg-P500062	Artur-J	Artur-J-G3129	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	koroška	1	379
Rog-Art-J-Gvecg-P500063	Artur-J	Artur-J-G3134	moški	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	4	1449
Rog-Art-J-Gvecg-P500063	Artur-J	Artur-J-G3132	ženski	-	slovenščina	pogovorni jezik	-	-	-	4	860
Rog-Art-J-Gvecg-P500063	Artur-J	Artur-J-G3135	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	2	527
Rog-Art-J-Gvecg-P500063	Artur-J	Artur-J-G3133	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	8	1422
Rog-Art-J-Gvecg-P500064	Artur-J	Artur-J-G3139	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	44	2827
Rog-Art-J-Gvecg-P500064	Artur-J	Artur-J-G3140	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	podravska	-	2	984
Rog-Art-J-Gvecg-P500064	Artur-J	Artur-J-G3136	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	osrednjeslovenska	9	804
Rog-Art-J-Gvecg-P500064	Artur-J	Artur-J-G3137	moški	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	-	7	705
Rog-Art-J-Gvecg-P500064	Artur-J	Artur-J-G3138	moški	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	osrednjeslovenska	-	10	1490
Rog-Art-J-Gvecg-P500064	Artur-J	Artur-J-G3141	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	obalno-kraška	3	627
Rog-Art-J-Gvecg-P580001	Artur-J	Artur-J-G4502	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	gorenjska	-	27	2097
Rog-Art-J-Gvecg-P580001	Artur-J	Artur-J-G4507	moški	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	gorenjska	-	6	1166
Rog-Art-J-Gvecg-P580001	Artur-J	Artur-J-G4501	ženski	-	slovenščina	standardni jezik	-	-	-	3	93
Rog-Art-J-Gvecg-P580001	Artur-J	Artur-J-G4500	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	podravska	-	3	924
Rog-Art-J-Gvecg-P580001	Artur-J	Artur-J-G4508	moški	-	slovenščina	standardni jezik	-	-	-	1	893
Rog-Art-J-Gvecg-P580001	Artur-J	Artur-J-G4503	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	osrednjeslovenska	1	635
Rog-Art-J-Gvecg-P580001	Artur-J	Artur-J-G4509	moški	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	2	1187
Rog-Art-J-Gvecg-P580001	Artur-J	Artur-J-G4510	ženski	-	slovenščina	standardni jezik	-	-	-	2	685
Rog-Art-J-Gvecg-P580001	Artur-J	Artur-J-G4505	moški	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	2	597
Rog-Art-J-Gvecg-P580001	Artur-J	Artur-J-G4506	moški	-	slovenščina	standardni jezik	-	-	-	1	3
Rog-Art-J-Gvecg-P580001	Artur-J	Artur-J-G4504	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	koroška	1	51
Rog-Art-J-Gvecg-P580002	Artur-J	Artur-J-G4529	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	32	659
Rog-Art-J-Gvecg-P580002	Artur-J	Artur-J-G4528	ženski	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	-	27	2465
Rog-Art-J-Gvecg-P580003	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	65	1168
Rog-Art-J-Gvecg-P580003	Artur-J	Artur-J-G4530	moški	30 do 59 let	slovenščina	pogovorni jezik	-	osrednjeslovenska	-	58	3812
Rog-Art-J-Gvecg-P580004	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	77	1015
Rog-Art-J-Gvecg-P580004	Artur-J	Artur-J-G4532	moški	18 do 34 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	40	932
Rog-Art-J-Gvecg-P580004	Artur-J	Artur-J-G4533	ženski	18 do 34 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	48	1449
Rog-Art-J-Gvecg-P580005	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	34	803
Rog-Art-J-Gvecg-P580005	Artur-J	Artur-J-G4527	ženski	30 do 59 let	slovenščina	standardni jezik	-	savinjska	-	30	2145
Rog-Art-J-Gvecg-P580006	Artur-J	Artur-J-G4529	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	81	1080
Rog-Art-J-Gvecg-P580006	Artur-J	Artur-J-G4535	moški	nad 60 let	slovenščina	pogovorni jezik	fakulteta ali več	savinjska	-	89	3968
Rog-Art-J-Gvecg-P580007	Artur-J	Artur-J-G4529	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	30	694
Rog-Art-J-Gvecg-P580007	Artur-J	Artur-J-G4536	ženski	30 do 59 let	slovenščina	standardni jezik	-	-	-	24	2264
Rog-Art-J-Gvecg-P580008	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	48	1124
Rog-Art-J-Gvecg-P580008	Artur-J	Artur-J-G4537	moški	30 do 59 let	slovenščina	standardni jezik	-	savinjska	-	46	2681
Rog-Art-J-Gvecg-P580009	Artur-J	Artur-J-G4539	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	23	394
Rog-Art-J-Gvecg-P580009	Artur-J	Artur-J-G4538	moški	nad 60 let	slovenščina	pogovorni jezik	višja ali visoka šola	savinjska	-	28	2312
Rog-Art-J-Gvecg-P580010	Artur-J	Artur-J-G4539	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	56	1011
Rog-Art-J-Gvecg-P580010	Artur-J	Artur-J-G4540	moški	-	slovenščina	pogovorni jezik	-	savinjska	-	52	2355
Rog-Art-J-Gvecg-P580011	Artur-J	Artur-J-G4529	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	25	628
Rog-Art-J-Gvecg-P580011	Artur-J	Artur-J-G4541	moški	nad 60 let	slovenščina	standardni jezik	-	savinjska	-	19	3165
Rog-Art-J-Gvecg-P580012	Artur-J	Artur-J-G4542	moški	30 do 59 let		pogovorni jezik	srednja šola	osrednjeslovenska	-	104	3443
Rog-Art-J-Gvecg-P580012	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	102	1425
Rog-Art-J-Gvecg-P580013	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	43	920
Rog-Art-J-Gvecg-P580013	Artur-J	Artur-J-G4543	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	41	2051
Rog-Art-J-Gvecg-P580014	Artur-J	Artur-J-G4544	ženski	nad 60 let	slovenščina	standardni jezik	srednja šola	-	posavska	25	760
Rog-Art-J-Gvecg-P580014	Artur-J	Artur-J-G4545	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	23	1643
Rog-Art-J-Gvecg-P580015	Artur-J	Artur-J-G4529	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	31	642
Rog-Art-J-Gvecg-P580015	Artur-J	Artur-J-G4546	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	26	2132
Rog-Art-J-Gvecg-P580016	Artur-J	Artur-J-G4544	ženski	nad 60 let	slovenščina	standardni jezik	srednja šola	-	posavska	18	453
Rog-Art-J-Gvecg-P580016	Artur-J	Artur-J-G4547	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	savinjska	-	16	2600
Rog-Art-J-Gvecg-P580017	Artur-J	Artur-J-G4544	ženski	nad 60 let	slovenščina	standardni jezik	srednja šola	-	posavska	20	520
Rog-Art-J-Gvecg-P580017	Artur-J	Artur-J-G4548	moški	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	17	3504
Rog-Art-J-Gvecg-P580019	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	35	1140
Rog-Art-J-Gvecg-P580019	Artur-J	Artur-J-G4550	ženski	nad 60 let	slovenščina	standardni jezik	-	gorenjska	-	26	2163
Rog-Art-J-Gvecg-P580020	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	37	751
Rog-Art-J-Gvecg-P580020	Artur-J	Artur-J-G4551	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	33	1803
Rog-Art-J-Gvecg-P580021	Artur-J	Artur-J-G4544	ženski	nad 60 let	slovenščina	standardni jezik	srednja šola	-	posavska	17	342
Rog-Art-J-Gvecg-P580021	Artur-J	Artur-J-G4552	moški	nad 60 let	slovenščina	standardni jezik	srednja šola	-	savinjska	15	2094
Rog-Art-J-Gvecg-P580022	Artur-J	Artur-J-G4529	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	33	837
Rog-Art-J-Gvecg-P580022	Artur-J	Artur-J-G4553	moški	nad 60 let	slovenščina	standardni jezik	srednja šola	savinjska	-	31	1918
Rog-Art-J-Gvecg-P580023	Artur-J	Artur-J-G4544	ženski	nad 60 let	slovenščina	standardni jezik	srednja šola	-	posavska	31	620
Rog-Art-J-Gvecg-P580023	Artur-J	Artur-J-G4554	ženski	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	posavska	-	28	1765
Rog-Art-J-Gvecg-P580024	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	51	1049
Rog-Art-J-Gvecg-P580024	Artur-J	Artur-J-G4555	moški	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	podravska	46	3047
Rog-Art-J-Gvecg-P580025	Artur-J	Artur-J-G4556	moški	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	savinjska	11	2267
Rog-Art-J-Gvecg-P580025	Artur-J	Artur-J-G4539	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	9	234
Rog-Art-J-Gvecg-P580026	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	48	929
Rog-Art-J-Gvecg-P580026	Artur-J	Artur-J-G4557	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	46	3295
