TEXT-ID	SUBCORPUS	TITLE	DATE	SOURCE	URL	TEXT-REGION	DOMAIN	TYPE	CHANNEL	SPK-IDsUTTS	SEGS	WORDS
Rog-Art-P-G7038-P701180	Artur-P	Artur-P-G7038-P701180	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7038	5	16
Rog-Art-P-G7038-P701591	Artur-P	Artur-P-G7038-P701591	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7038	1	233
Rog-Art-P-G7039-P705627	Artur-P	Artur-P-G7039-P705627	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7039	1	613
Rog-Art-P-G7040-P700343	Artur-P	Artur-P-G7040-P700343	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7040	1	106
Rog-Art-P-G7041-P700469	Artur-P	Artur-P-G7041-P700469	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7041	2	134
Rog-Art-P-G7041-P700935	Artur-P	Artur-P-G7041-P700935	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7041	1	98
Rog-Art-P-G7041-P701302	Artur-P	Artur-P-G7041-P701302	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7041	2	89
Rog-Art-P-G7041-P701427	Artur-P	Artur-P-G7041-P701427	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7041	1	71
Rog-Art-P-G7041-P701501	Artur-P	Artur-P-G7041-P701501	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7041	12	49
Rog-Art-P-G7041-P701535	Artur-P	Artur-P-G7041-P701535	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7041	1	87
Rog-Art-P-G7041-P701553	Artur-P	Artur-P-G7041-P701553	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7041	2	57
Rog-Art-P-G7042-P700958	Artur-P	Artur-P-G7042-P700958	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7042	1	131
Rog-Art-P-G7042-P701008	Artur-P	Artur-P-G7042-P701008	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7042	1	73
Rog-Art-P-G7042-P701365	Artur-P	Artur-P-G7042-P701365	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7042	2	61
Rog-Art-P-G7042-P701426	Artur-P	Artur-P-G7042-P701426	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7042	2	257
Rog-Art-P-G7043-P708178	Artur-P	Artur-P-G7043-P708178	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7043	2	88
Rog-Art-P-G7045-P705579	Artur-P	Artur-P-G7045-P705579	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7045	1	147
Rog-Art-P-G7046-P700367	Artur-P	Artur-P-G7046-P700367	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7046	1	96
Rog-Art-P-G7046-P700598	Artur-P	Artur-P-G7046-P700598	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7046	1	15
Rog-Art-P-G7046-P700601	Artur-P	Artur-P-G7046-P700601	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7046	1	44
Rog-Art-P-G7046-P700920	Artur-P	Artur-P-G7046-P700920	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7046	1	127
Rog-Art-P-G7046-P701081	Artur-P	Artur-P-G7046-P701081	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7046	1	107
Rog-Art-P-G7047-P705541	Artur-P	Artur-P-G7047-P705541	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7047	1	189
Rog-Art-P-G7047-P705544	Artur-P	Artur-P-G7047-P705544	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7047	1	493
Rog-Art-P-G7048-P700319	Artur-P	Artur-P-G7048-P700319	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7048	1	31
Rog-Art-P-G7048-P700573	Artur-P	Artur-P-G7048-P700573	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7048	1	29
Rog-Art-P-G7048-P701352	Artur-P	Artur-P-G7048-P701352	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7048	69	113
Rog-Art-P-G7048-P701370	Artur-P	Artur-P-G7048-P701370	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7048	2	27
Rog-Art-P-G7048-P702940	Artur-P	Artur-P-G7048-P702940	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7048	1	68
Rog-Art-P-G7048-P703590	Artur-P	Artur-P-G7048-P703590	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7048	1	55
Rog-Art-P-G7048-P703830	Artur-P	Artur-P-G7048-P703830	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7048	3	41
Rog-Art-P-G7049-P700010	Artur-P	Artur-P-G7049-P700010	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7049	1	52
Rog-Art-P-G7049-P700126	Artur-P	Artur-P-G7049-P700126	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7049	1	186
Rog-Art-P-G7049-P700130	Artur-P	Artur-P-G7049-P700130	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7049	1	44
Rog-Art-P-G7049-P700136	Artur-P	Artur-P-G7049-P700136	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7049	1	108
Rog-Art-P-G7049-P700149	Artur-P	Artur-P-G7049-P700149	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7049	1	17
Rog-Art-P-G7049-P700161	Artur-P	Artur-P-G7049-P700161	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7049	1	68
Rog-Art-P-G7049-P700214	Artur-P	Artur-P-G7049-P700214	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7049	1	110
Rog-Art-P-G7051-P700190	Artur-P	Artur-P-G7051-P700190	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7051	1	87
Rog-Art-P-G7051-P700377	Artur-P	Artur-P-G7051-P700377	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7051	2	179
Rog-Art-P-G7051-P700450	Artur-P	Artur-P-G7051-P700450	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7051	4	80
Rog-Art-P-G7051-P700957	Artur-P	Artur-P-G7051-P700957	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7051	1	70
Rog-Art-P-G7051-P701619	Artur-P	Artur-P-G7051-P701619	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7051	3	46
Rog-Art-P-G7051-P701871	Artur-P	Artur-P-G7051-P701871	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7051	2	24
Rog-Art-P-G7052-P700185	Artur-P	Artur-P-G7052-P700185	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7052	1	163
Rog-Art-P-G7052-P700201	Artur-P	Artur-P-G7052-P700201	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7052	1	80
Rog-Art-P-G7052-P701001	Artur-P	Artur-P-G7052-P701001	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7052	1	82
Rog-Art-P-G7052-P701257	Artur-P	Artur-P-G7052-P701257	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7052	3	47
Rog-Art-P-G7052-P701259	Artur-P	Artur-P-G7052-P701259	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7052	1	28
Rog-Art-P-G7052-P701379	Artur-P	Artur-P-G7052-P701379	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7052	1	113
Rog-Art-P-G7053-P700054	Artur-P	Artur-P-G7053-P700054	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7053	1	73
Rog-Art-P-G7053-P700056	Artur-P	Artur-P-G7053-P700056	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7053	1	8
Rog-Art-P-G7053-P700108	Artur-P	Artur-P-G7053-P700108	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7053	1	60
Rog-Art-P-G7053-P700237	Artur-P	Artur-P-G7053-P700237	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7053	1	58
Rog-Art-P-G7053-P700315	Artur-P	Artur-P-G7053-P700315	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7053	1	60
Rog-Art-P-G7053-P700329	Artur-P	Artur-P-G7053-P700329	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7053	1	75
Rog-Art-P-G7053-P700348	Artur-P	Artur-P-G7053-P700348	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7053	5	55
Rog-Art-P-G7053-P700504	Artur-P	Artur-P-G7053-P700504	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7053	1	108
Rog-Art-P-G7053-P700560	Artur-P	Artur-P-G7053-P700560	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7053	1	75
Rog-Art-P-G7053-P700808	Artur-P	Artur-P-G7053-P700808	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7053	1	56
Rog-Art-P-G7054-P700178	Artur-P	Artur-P-G7054-P700178	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7054	1	86
Rog-Art-P-G7054-P700183	Artur-P	Artur-P-G7054-P700183	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7054	1	502
Rog-Art-P-G7055-P700050	Artur-P	Artur-P-G7055-P700050	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7055	1	45
Rog-Art-P-G7055-P700052	Artur-P	Artur-P-G7055-P700052	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7055	1	3
Rog-Art-P-G7055-P700053	Artur-P	Artur-P-G7055-P700053	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7055	1	3
Rog-Art-P-G7055-P700138	Artur-P	Artur-P-G7055-P700138	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7055	1	55
Rog-Art-P-G7055-P700146	Artur-P	Artur-P-G7055-P700146	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7055	1	22
Rog-Art-P-G7055-P700154	Artur-P	Artur-P-G7055-P700154	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7055	1	13
Rog-Art-P-G7055-P700164	Artur-P	Artur-P-G7055-P700164	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7055	2	50
Rog-Art-P-G7055-P700174	Artur-P	Artur-P-G7055-P700174	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7055	1	92
Rog-Art-P-G7055-P700272	Artur-P	Artur-P-G7055-P700272	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7055	2	74
Rog-Art-P-G7055-P700373	Artur-P	Artur-P-G7055-P700373	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7055	1	34
Rog-Art-P-G7055-P700412	Artur-P	Artur-P-G7055-P700412	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7055	1	208
Rog-Art-P-G7056-P700031	Artur-P	Artur-P-G7056-P700031	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	1	23
Rog-Art-P-G7056-P700626	Artur-P	Artur-P-G7056-P700626	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	1	61
Rog-Art-P-G7056-P700627	Artur-P	Artur-P-G7056-P700627	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	1	1
Rog-Art-P-G7056-P701790	Artur-P	Artur-P-G7056-P701790	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	1	49
Rog-Art-P-G7056-P701953	Artur-P	Artur-P-G7056-P701953	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	1	29
Rog-Art-P-G7056-P701955	Artur-P	Artur-P-G7056-P701955	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	1	15
Rog-Art-P-G7056-P701957	Artur-P	Artur-P-G7056-P701957	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	1	5
Rog-Art-P-G7056-P702241	Artur-P	Artur-P-G7056-P702241	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	2	84
Rog-Art-P-G7056-P702243	Artur-P	Artur-P-G7056-P702243	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	2	46
Rog-Art-P-G7056-P702245	Artur-P	Artur-P-G7056-P702245	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	2	12
Rog-Art-P-G7056-P702664	Artur-P	Artur-P-G7056-P702664	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	2	89
Rog-Art-P-G7056-P702667	Artur-P	Artur-P-G7056-P702667	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	1	42
Rog-Art-P-G7056-P703122	Artur-P	Artur-P-G7056-P703122	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	3	41
Rog-Art-P-G7056-P703124	Artur-P	Artur-P-G7056-P703124	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	1	58
Rog-Art-P-G7056-P703484	Artur-P	Artur-P-G7056-P703484	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	1	83
Rog-Art-P-G7056-P703842	Artur-P	Artur-P-G7056-P703842	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	1	11
Rog-Art-P-G7056-P703844	Artur-P	Artur-P-G7056-P703844	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	1	9
Rog-Art-P-G7056-P703910	Artur-P	Artur-P-G7056-P703910	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	1	44
Rog-Art-P-G7056-P703912	Artur-P	Artur-P-G7056-P703912	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	1	31
Rog-Art-P-G7056-P703914	Artur-P	Artur-P-G7056-P703914	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7056	1	2
Rog-Art-P-G7057-P701390	Artur-P	Artur-P-G7057-P701390	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7057	3	176
Rog-Art-P-G7057-P701470	Artur-P	Artur-P-G7057-P701470	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7057	1	140
Rog-Art-P-G7057-P702362	Artur-P	Artur-P-G7057-P702362	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7057	2	64
Rog-Art-P-G7059-P700353	Artur-P	Artur-P-G7059-P700353	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7059	7	64
Rog-Art-P-G7059-P700363	Artur-P	Artur-P-G7059-P700363	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7059	1	261
Rog-Art-P-G7060-P700477	Artur-P	Artur-P-G7060-P700477	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7060	2	47
Rog-Art-P-G7060-P700550	Artur-P	Artur-P-G7060-P700550	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7060	1	52
Rog-Art-P-G7060-P700583	Artur-P	Artur-P-G7060-P700583	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7060	1	63
Rog-Art-P-G7060-P700585	Artur-P	Artur-P-G7060-P700585	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7060	1	41
Rog-Art-P-G7060-P700587	Artur-P	Artur-P-G7060-P700587	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7060	1	19
Rog-Art-P-G7060-P700912	Artur-P	Artur-P-G7060-P700912	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7060	1	99
Rog-Art-P-G7060-P700956	Artur-P	Artur-P-G7060-P700956	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7060	1	107
Rog-Art-P-G7060-P701138	Artur-P	Artur-P-G7060-P701138	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7060	1	66
Rog-Art-P-G7060-P701140	Artur-P	Artur-P-G7060-P701140	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7060	1	37
Rog-Art-P-G7060-P701142	Artur-P	Artur-P-G7060-P701142	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7060	1	56
Rog-Art-P-G7060-P701411	Artur-P	Artur-P-G7060-P701411	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7060	1	51
Rog-Art-P-G7061-P705402	Artur-P	Artur-P-G7061-P705402	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7061	1	157
Rog-Art-P-G7062-P700035	Artur-P	Artur-P-G7062-P700035	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7062	1	14
Rog-Art-P-G7062-P700037	Artur-P	Artur-P-G7062-P700037	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7062	2	43
Rog-Art-P-G7062-P700520	Artur-P	Artur-P-G7062-P700520	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7062	1	205
Rog-Art-P-G7062-P700895	Artur-P	Artur-P-G7062-P700895	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7062	1	99
Rog-Art-P-G7062-P701091	Artur-P	Artur-P-G7062-P701091	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7062	1	334
Rog-Art-P-G7064-P700219	Artur-P	Artur-P-G7064-P700219	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7064	3	69
Rog-Art-P-G7064-P700845	Artur-P	Artur-P-G7064-P700845	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7064	1	165
Rog-Art-P-G7064-P700848	Artur-P	Artur-P-G7064-P700848	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7064	1	34
Rog-Art-P-G7064-P700945	Artur-P	Artur-P-G7064-P700945	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7064	1	130
Rog-Art-P-G7064-P700994	Artur-P	Artur-P-G7064-P700994	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7064	1	34
Rog-Art-P-G7064-P701005	Artur-P	Artur-P-G7064-P701005	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7064	1	73
Rog-Art-P-G7064-P701063	Artur-P	Artur-P-G7064-P701063	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7064	1	143
Rog-Art-P-G7064-P701234	Artur-P	Artur-P-G7064-P701234	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7064	1	66
Rog-Art-P-G7064-P701236	Artur-P	Artur-P-G7064-P701236	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7064	1	36
Rog-Art-P-G7065-P700026	Artur-P	Artur-P-G7065-P700026	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7065	1	45
Rog-Art-P-G7065-P700028	Artur-P	Artur-P-G7065-P700028	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7065	2	37
Rog-Art-P-G7065-P700030	Artur-P	Artur-P-G7065-P700030	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7065	2	26
Rog-Art-P-G7065-P700705	Artur-P	Artur-P-G7065-P700705	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7065	1	49
